VotersAmount,Treshold00Probability,Treshold10Probability,Treshold20Probability,Treshold30Probability,Treshold40Probability,Treshold50Probability,Treshold60Probability,Treshold70Probability,Treshold80Probability,Treshold90Probability,Treshold100Probability,Treshold00AverageVotersAmount,Treshold10AverageVotersAmount,Treshold20AverageVotersAmount,Treshold30AverageVotersAmount,Treshold40AverageVotersAmount,Treshold50AverageVotersAmount,Treshold60AverageVotersAmount,Treshold70AverageVotersAmount,Treshold80AverageVotersAmount,Treshold90AverageVotersAmount,Treshold100AverageVotersAmount
4280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4280.00,4280.00,4280.00,2996.00,2568.00,2140.00,1712.00,1284.00,856.00,535.74,535.78
4290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4290.00,4290.00,4290.00,3003.00,2574.00,2145.00,1716.00,1287.00,858.00,537.02,537.06
4300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4300.00,4300.00,4298.32,3010.00,2580.00,2150.00,1720.00,1290.00,860.00,538.34,538.43
4310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4310.00,4310.00,4310.00,3017.00,2586.00,2155.00,1724.00,1293.00,862.00,539.65,539.48
4320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4320.00,4320.00,4320.00,3024.00,2592.00,2160.00,1728.00,1296.00,864.00,540.92,540.82
4330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4330.00,4330.00,4328.31,3031.00,2598.00,2165.00,1732.00,1299.00,866.00,542.04,542.13
4340,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4340.00,4340.00,4340.00,3038.00,2604.00,2170.00,1736.00,1302.00,868.00,543.25,543.36
4350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4350.00,4350.00,4350.00,3045.00,2610.00,2175.00,1740.00,1305.00,870.00,544.58,544.50
4360,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4360.00,4360.00,4360.00,3052.00,2616.00,2180.00,1744.00,1308.00,872.00,545.87,545.75
4370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4370.00,4370.00,4368.29,3059.00,2622.00,2185.00,1748.00,1311.00,874.00,547.04,547.15
4380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4380.00,4380.00,4380.00,3066.00,2628.00,2190.00,1752.00,1314.00,876.00,548.37,548.41
4390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4390.00,4390.00,4390.00,3073.00,2634.00,2195.00,1756.00,1317.00,878.00,549.69,549.59
4400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4400.00,4400.00,4400.00,3080.00,2640.00,2200.00,1760.00,1320.00,880.00,550.82,550.87
4410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,4410.00,4410.00,4410.00,3087.00,2646.00,2205.00,1764.00,1323.00,882.00,552.09,552.10
4420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4420.00,4420.00,4420.00,3094.00,2652.00,2210.00,1768.00,1326.00,884.00,553.30,553.41
4430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4430.00,4430.00,4430.00,3101.00,2658.00,2215.00,1772.00,1329.00,886.00,554.58,554.51
4440,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,4440.00,4440.00,4440.00,3108.00,2664.00,2220.00,1776.00,1332.00,888.00,555.98,555.78
4450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4450.00,4450.00,4450.00,3115.00,2670.00,2225.00,1780.00,1335.00,890.00,557.01,557.13
4460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4460.00,4460.00,4460.00,3122.00,2676.00,2230.00,1784.00,1338.00,892.00,558.36,558.47
4470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,4470.00,4470.00,4470.00,3129.00,2682.00,2235.00,1788.00,1341.00,894.00,559.58,559.60
4480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4480.00,4480.00,4480.00,3136.00,2688.00,2240.00,1792.00,1344.00,896.00,560.92,560.95
4490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4490.00,4490.00,4490.00,3143.00,2694.00,2245.00,1796.00,1347.00,898.00,562.04,561.95
4500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4500.00,4500.00,4500.00,3150.00,2700.00,2250.00,1800.00,1350.00,900.00,563.48,563.39
4510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4510.00,4510.00,4510.00,3157.00,2706.00,2255.00,1804.00,1353.00,902.00,564.67,564.78
4520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4520.00,4520.00,4520.00,3164.00,2712.00,2260.00,1808.00,1356.00,904.00,565.88,565.83
4530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4530.00,4530.00,4528.23,3171.00,2718.00,2265.00,1812.00,1359.00,906.00,567.17,567.07
4540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4540.00,4540.00,4540.00,3178.00,2724.00,2270.00,1816.00,1362.00,908.00,568.48,568.36
4550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4550.00,4550.00,4550.00,3185.00,2730.00,2275.00,1820.00,1365.00,910.00,569.53,569.71
4560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,4560.00,4560.00,4560.00,3192.00,2736.00,2280.00,1824.00,1368.00,912.00,570.83,570.88
4570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.08,4570.00,4570.00,4570.00,3199.00,2742.00,2285.00,1828.00,1371.00,914.00,572.08,572.02
4580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4580.00,4580.00,4580.00,3206.00,2748.00,2290.00,1832.00,1374.00,916.00,573.50,573.41
4590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4590.00,4590.00,4590.00,3213.00,2754.00,2295.00,1836.00,1377.00,918.00,574.62,574.77
4600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4600.00,4600.00,4600.00,3220.00,2760.00,2300.00,1840.00,1380.00,920.00,575.92,575.83
4610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4610.00,4610.00,4610.00,3227.00,2766.00,2305.00,1844.00,1383.00,922.00,577.16,577.24
4620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4620.00,4620.00,4620.00,3234.00,2772.00,2310.00,1848.00,1386.00,924.00,578.49,578.34
4630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4630.00,4630.00,4630.00,3241.00,2778.00,2315.00,1852.00,1389.00,926.00,579.68,579.59
4640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4640.00,4640.00,4640.00,3248.00,2784.00,2320.00,1856.00,1392.00,928.00,580.85,580.86
4650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4650.00,4650.00,4650.00,3255.00,2790.00,2325.00,1860.00,1395.00,930.00,582.17,582.24
4660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4660.00,4660.00,4660.00,3262.00,2796.00,2330.00,1864.00,1398.00,932.00,583.49,583.45
4670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4670.00,4670.00,4670.00,3269.00,2802.00,2335.00,1868.00,1401.00,934.00,584.69,584.63
4680,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4680.00,4680.00,4680.00,3276.00,2808.00,2340.00,1872.00,1404.00,936.00,585.83,585.81
4690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4690.00,4690.00,4690.00,3283.00,2814.00,2345.00,1876.00,1407.00,938.00,587.13,587.08
4700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4700.00,4700.00,4698.16,3290.00,2820.00,2350.00,1880.00,1410.00,940.00,588.35,588.36
4710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4710.00,4710.00,4710.00,3297.00,2826.00,2355.00,1884.00,1413.00,942.00,589.68,589.71
4720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4720.00,4720.00,4720.00,3304.00,2832.00,2360.00,1888.00,1416.00,944.00,590.90,590.92
4730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4730.00,4730.00,4730.00,3311.00,2838.00,2365.00,1892.00,1419.00,946.00,592.18,592.13
4740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4740.00,4740.00,4740.00,3318.00,2844.00,2370.00,1896.00,1422.00,948.00,593.40,593.45
4750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4750.00,4750.00,4750.00,3325.00,2850.00,2375.00,1900.00,1425.00,950.00,594.58,594.65
4760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4760.00,4760.00,4760.00,3332.00,2856.00,2380.00,1904.00,1428.00,952.00,596.05,595.95
4770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4770.00,4770.00,4768.14,3339.00,2862.00,2385.00,1908.00,1431.00,954.00,597.34,597.07
4780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4780.00,4780.00,4780.00,3346.00,2868.00,2390.00,1912.00,1434.00,956.00,598.35,598.53
4790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4790.00,4790.00,4790.00,3353.00,2874.00,2395.00,1916.00,1437.00,958.00,599.67,599.67
4800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4800.00,4800.00,4800.00,3360.00,2880.00,2400.00,1920.00,1440.00,960.00,600.95,600.99
4810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4810.00,4810.00,4810.00,3367.00,2886.00,2405.00,1924.00,1443.00,962.00,602.32,602.15
4820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4820.00,4820.00,4820.00,3374.00,2892.00,2410.00,1928.00,1446.00,964.00,603.54,603.34
4830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4830.00,4830.00,4830.00,3381.00,2898.00,2415.00,1932.00,1449.00,966.00,604.63,604.64
4840,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4840.00,4840.00,4840.00,3388.00,2904.00,2420.00,1936.00,1452.00,968.00,605.97,606.06
4850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,4850.00,4850.00,4850.00,3395.00,2910.00,2425.00,1940.00,1455.00,970.00,607.17,607.34
4860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4860.00,4860.00,4860.00,3402.00,2916.00,2430.00,1944.00,1458.00,972.00,608.50,608.35
4870,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.07,4870.00,4870.00,4870.00,3409.00,2922.00,2435.00,1948.00,1461.00,974.00,609.72,609.70
4880,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,4880.00,4880.00,4880.00,3416.00,2928.00,2440.00,1952.00,1464.00,976.00,610.94,611.00
4890,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.08,4890.00,4890.00,4890.00,3423.00,2934.00,2445.00,1956.00,1467.00,978.00,612.17,612.31
4900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,4900.00,4900.00,4900.00,3430.00,2940.00,2450.00,1960.00,1470.00,980.00,613.49,613.32
4910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.07,4910.00,4910.00,4910.00,3437.00,2946.00,2455.00,1964.00,1473.00,982.00,614.73,614.67
4920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,4920.00,4920.00,4920.00,3444.00,2952.00,2460.00,1968.00,1476.00,984.00,615.92,615.90
4930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,4930.00,4930.00,4930.00,3451.00,2958.00,2465.00,1972.00,1479.00,986.00,617.33,617.24
4940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,4940.00,4940.00,4940.00,3458.00,2964.00,2470.00,1976.00,1482.00,988.00,618.52,618.37
4950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,4950.00,4950.00,4950.00,3465.00,2970.00,2475.00,1980.00,1485.00,990.00,619.67,619.50
4960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,4960.00,4960.00,4960.00,3472.00,2976.00,2480.00,1984.00,1488.00,992.00,621.04,620.97
4970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,4970.00,4970.00,4970.00,3479.00,2982.00,2485.00,1988.00,1491.00,994.00,622.26,622.30
4980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,4980.00,4980.00,4980.00,3486.00,2988.00,2490.00,1992.00,1494.00,996.00,623.44,623.45
4990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,4990.00,4990.00,4990.00,3493.00,2994.00,2495.00,1996.00,1497.00,998.00,624.66,624.74
5000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,5000.00,5000.00,5000.00,3500.00,3000.00,2500.00,2000.00,1500.00,1000.00,625.96,625.89
